,fens,moves,target_moves,LEGAL_MOVES
977,rq2k2r/pb1n1ppp/1p1Npb2/2p5/2PPP3/P2B1N2/1P3PPP/R2QK2R b KQkq - 0 11,b5d6,b8d6,"['e8f8', 'e8d8', 'e8e7', 'b8d6', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
978,r3k2r/pb1n1ppp/1p1qpb2/2p5/2PPP3/P2B1N2/1P3PPP/R2QK2R w KQkq - 0 12,b8d6,e4e5,"['f3g5', 'f3e5', 'f3h4', 'f3d2', 'f3g1', 'd3e2', 'd3c2', 'd3f1', 'd3b1', 'h1g1', 'h1f1', 'e1e2', 'e1d2', 'e1f1', 'd1a4', 'd1b3', 'd1e2', 'd1d2', 'd1c2', 'd1c1', 'd1b1', 'a1a2', 'a1c1', 'a1b1', 'e1g1', 'd4c5', 'e4e5', 'd4d5', 'a3a4', 'h2h3', 'g2g3', 'b2b3', 'h2h4', 'g2g4', 'b2b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
979,r3k2r/pb1n1ppp/1p1qpb2/2p1P3/2PP4/P2B1N2/1P3PPP/R2QK2R b KQkq - 0 12,e4e5,f6e5,"['h8g8', 'h8f8', 'e8f8', 'e8d8', 'e8e7', 'a8d8', 'a8c8', 'a8b8', 'd7f8', 'd7b8', 'd7e5', 'b7c8', 'b7c6', 'b7a6', 'b7d5', 'b7e4', 'b7f3', 'f6d8', 'f6e7', 'f6g5', 'f6e5', 'f6h4', 'd6f8', 'd6b8', 'd6e7', 'd6c7', 'd6c6', 'd6e5', 'd6d5', 'd6d4', 'e8g8', 'e8c8', 'c5d4', 'h7h6', 'g7g6', 'a7a6', 'b6b5', 'h7h5', 'g7g5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
980,r3k2r/p2n1ppp/1p1qpb2/2p1P3/2PP4/P2B1b2/1P3PPP/R2QK2R w KQkq - 0 13,b7f3,d1f3,"['d3h7', 'd3g6', 'd3f5', 'd3e4', 'd3e2', 'd3c2', 'd3f1', 'd3b1', 'h1g1', 'h1f1', 'e1d2', 'e1f1', 'd1a4', 'd1f3', 'd1b3', 'd1e2', 'd1d2', 'd1c2', 'd1c1', 'd1b1', 'a1a2', 'a1c1', 'a1b1', 'e1g1', 'e5f6', 'e5d6', 'd4c5', 'g2f3', 'd4d5', 'a3a4', 'h2h3', 'g2g3', 'b2b3', 'h2h4', 'g2g4', 'b2b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
981,r3k2r/p2n1ppp/1p1qpb2/2p1P3/2PP4/P2B1Q2/1P3PPP/R3K2R b KQkq - 0 13,d1f3,d6b8,"['h8g8', 'h8f8', 'e8f8', 'e8d8', 'e8e7', 'a8d8', 'a8c8', 'a8b8', 'd7f8', 'd7b8', 'd7e5', 'f6d8', 'f6e7', 'f6g5', 'f6e5', 'f6h4', 'd6f8', 'd6b8', 'd6e7', 'd6c7', 'd6c6', 'd6e5', 'd6d5', 'd6d4', 'e8g8', 'e8c8', 'c5d4', 'h7h6', 'g7g6', 'a7a6', 'b6b5', 'h7h5', 'g7g5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
982,r4rk1/p2n1ppp/1p1qpb2/2p1P3/2PP4/P2B1Q2/1P3PPP/R3K2R w KQ - 1 14,e8g8,f3e4,"['f3a8', 'f3b7', 'f3f6', 'f3c6', 'f3h5', 'f3f5', 'f3d5', 'f3g4', 'f3f4', 'f3e4', 'f3h3', 'f3g3', 'f3e3', 'f3e2', 'f3d1', 'd3h7', 'd3g6', 'd3f5', 'd3e4', 'd3e2', 'd3c2', 'd3f1', 'd3b1', 'h1g1', 'h1f1', 'e1e2', 'e1d2', 'e1f1', 'e1d1', 'a1a2', 'a1d1', 'a1c1', 'a1b1', 'e1g1', 'e1c1', 'e5f6', 'e5d6', 'd4c5', 'd4d5', 'a3a4', 'h2h3', 'g2g3', 'b2b3', 'h2h4', 'g2g4', 'b2b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
983,r4rk1/p2n1ppp/1p1Ppb2/2p5/2PP4/P2B1Q2/1P3PPP/R3K2R b KQ - 0 14,e5d6,f6d4,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'd7b8', 'd7e5', 'f6d8', 'f6e7', 'f6g5', 'f6e5', 'f6h4', 'f6d4', 'c5d4', 'h7h6', 'g7g6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
984,r4rk1/p2n1ppp/1p1Pp3/2p5/2Pb4/P2B1Q2/1P3PPP/R3K2R w KQ - 0 15,f6d4,f3e2,"['f3a8', 'f3f7', 'f3b7', 'f3f6', 'f3c6', 'f3h5', 'f3f5', 'f3d5', 'f3g4', 'f3f4', 'f3e4', 'f3h3', 'f3g3', 'f3e3', 'f3e2', 'f3d1', 'd3h7', 'd3g6', 'd3f5', 'd3e4', 'd3e2', 'd3c2', 'd3f1', 'd3b1', 'h1g1', 'h1f1', 'e1e2', 'e1d2', 'e1f1', 'e1d1', 'a1a2', 'a1d1', 'a1c1', 'a1b1', 'e1g1', 'e1c1', 'a3a4', 'h2h3', 'g2g3', 'b2b3', 'h2h4', 'g2g4', 'b2b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
985,r4rk1/p2n1ppp/1p1Pp3/2p5/2Pb4/P2B1Q2/1P3PPP/R4RK1 b - - 1 15,e1g1,d7e5,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'd7b8', 'd7f6', 'd7e5', 'd4f6', 'd4e5', 'd4e3', 'd4c3', 'd4f2', 'd4b2', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
986,r4rk1/p4ppp/1p1Pp3/2p1n3/2Pb4/P2B1Q2/1P3PPP/R4RK1 w - - 2 16,d7e5,f3h3,"['f3a8', 'f3f7', 'f3b7', 'f3f6', 'f3c6', 'f3h5', 'f3f5', 'f3d5', 'f3g4', 'f3f4', 'f3e4', 'f3h3', 'f3g3', 'f3e3', 'f3e2', 'f3d1', 'd3h7', 'd3g6', 'd3f5', 'd3e4', 'd3e2', 'd3c2', 'd3b1', 'g1h1', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1a2', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'd6d7', 'a3a4', 'h2h3', 'g2g3', 'b2b3', 'h2h4', 'g2g4', 'b2b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
987,r4rk1/p4ppp/1p1Pp3/2p1n3/2Pb4/P2B1Q2/1P3PPP/1R3RK1 b - - 3 16,a1b1,e5f3,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'e5d7', 'e5g6', 'e5c6', 'e5g4', 'e5c4', 'e5f3', 'e5d3', 'd4e3', 'd4c3', 'd4f2', 'd4b2', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
988,r4rk1/p4ppp/1p1Pp3/2p5/2Pb4/P2B1n2/1P3PPP/1R3RK1 w - - 0 17,e5f3,g2f3,"['g1h1', 'g2f3', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
989,r4rk1/p4ppp/1p1Pp3/2p5/2Pb4/P2B1P2/1P3P1P/1R3RK1 b - - 0 17,g2f3,a8d8,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'd4f6', 'd4e5', 'd4e3', 'd4c3', 'd4f2', 'd4b2', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
990,3r1rk1/p4ppp/1p1Pp3/2p5/2Pb4/P2B1P2/1P3P1P/1R3RK1 w - - 1 18,a8d8,f3f4,"['d3h7', 'd3g6', 'd3f5', 'd3e4', 'd3e2', 'd3c2', 'g1g2', 'g1h1', 'f1e1', 'f1d1', 'f1c1', 'b1e1', 'b1d1', 'b1c1', 'b1a1', 'd6d7', 'f3f4', 'a3a4', 'h2h3', 'b2b3', 'h2h4', 'b2b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
991,3r1rk1/p4ppp/1p1Pp3/2p5/2Pb4/P2B1P2/1P3P1P/1R3R1K b - - 2 18,g1h1,d8d6,"['g8h8', 'f8e8', 'd8e8', 'd8c8', 'd8b8', 'd8a8', 'd8d7', 'd8d6', 'd4f6', 'd4e5', 'd4e3', 'd4c3', 'd4f2', 'd4b2', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
992,5rk1/p4ppp/1p1rp3/2p5/2Pb4/P2B1P2/1P3P1P/1R3R1K w - - 0 19,d8d6,d3e2,"['d3h7', 'd3g6', 'd3f5', 'd3e4', 'd3e2', 'd3c2', 'h1g2', 'h1g1', 'f1g1', 'f1e1', 'f1d1', 'f1c1', 'b1e1', 'b1d1', 'b1c1', 'b1a1', 'f3f4', 'a3a4', 'h2h3', 'b2b3', 'h2h4', 'b2b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
993,5rk1/p4ppp/1p1rp3/2p5/2Pb4/P2B1P2/1P3P1P/1R1R3K b - - 1 19,f1d1,f8d8,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'f8a8', 'd6d8', 'd6d7', 'd6c6', 'd6d5', 'd4f6', 'd4e5', 'd4e3', 'd4c3', 'd4f2', 'd4b2', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
994,3r2k1/p4ppp/1p1rp3/2p5/2Pb4/P2B1P2/1P3P1P/1R1R3K w - - 2 20,f8d8,d3e2,"['d3h7', 'd3g6', 'd3f5', 'd3e4', 'd3e2', 'd3c2', 'd3f1', 'h1g2', 'h1g1', 'd1d2', 'd1g1', 'd1f1', 'd1e1', 'd1c1', 'b1c1', 'b1a1', 'f3f4', 'a3a4', 'h2h3', 'b2b3', 'h2h4', 'b2b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
995,3r2k1/p4ppp/1p1rp3/2p5/1PPb4/P2B1P2/5P1P/1R1R3K b - - 0 20,b2b4,d4f2,"['g8h8', 'g8f8', 'd8f8', 'd8e8', 'd8c8', 'd8b8', 'd8a8', 'd8d7', 'd6d7', 'd6c6', 'd6d5', 'd4f6', 'd4e5', 'd4e3', 'd4c3', 'd4f2', 'd4b2', 'd4a1', 'c5b4', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
996,3r2k1/p4ppp/1p1rp3/2p5/1PP5/P2B1P2/5b1P/1R1R3K w - - 0 21,d4f2,d3e2,"['d3h7', 'd3g6', 'd3f5', 'd3e4', 'd3e2', 'd3c2', 'd3f1', 'h1g2', 'd1d2', 'd1g1', 'd1f1', 'd1e1', 'd1c1', 'b1b3', 'b1b2', 'b1c1', 'b1a1', 'b4c5', 'b4b5', 'f3f4', 'a3a4', 'h2h3', 'h2h4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
997,3r2k1/p4ppp/1p1rp3/2p5/1PP5/P4P2/4Bb1P/1R1R3K b - - 1 21,d3e2,f2d4,"['g8h8', 'g8f8', 'd8f8', 'd8e8', 'd8c8', 'd8b8', 'd8a8', 'd8d7', 'd6d7', 'd6c6', 'd6d5', 'd6d4', 'd6d3', 'd6d2', 'd6d1', 'f2h4', 'f2d4', 'f2g3', 'f2e3', 'f2g1', 'f2e1', 'c5b4', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
998,3r2k1/p4ppp/1p2p3/2p5/1PP5/P4P2/4Bb1P/1R1r3K w - - 0 22,d6d1,b1d1,"['h1g2', 'e2f1', 'e2d1', 'b1d1', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
999,3r2k1/p4ppp/1p2p3/2p5/1PP5/P4P2/5b1P/1R1B3K b - - 0 22,e2d1,d8d2,"['g8h8', 'g8f8', 'd8f8', 'd8e8', 'd8c8', 'd8b8', 'd8a8', 'd8d7', 'd8d6', 'd8d5', 'd8d4', 'd8d3', 'd8d2', 'd8d1', 'f2h4', 'f2d4', 'f2g3', 'f2e3', 'f2g1', 'f2e1', 'c5b4', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1000,6k1/p4ppp/1p2p3/2p5/1PPr4/P4P2/5b1P/1R1B3K w - - 1 23,d8d4,d1e2,"['h1g2', 'd1a4', 'd1b3', 'd1e2', 'd1c2', 'b1b3', 'b1b2', 'b1c1', 'b1a1', 'b4c5', 'b4b5', 'f3f4', 'a3a4', 'h2h3', 'h2h4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1001,6k1/p4ppp/1p2p3/2p5/BPPr4/P4P2/5b1P/1R5K b - - 2 23,d1a4,d4c4,"['g8h8', 'g8f8', 'd4d8', 'd4d7', 'd4d6', 'd4d5', 'd4h4', 'd4g4', 'd4f4', 'd4e4', 'd4c4', 'd4d3', 'd4d2', 'd4d1', 'f2h4', 'f2g3', 'f2e3', 'f2g1', 'f2e1', 'c5b4', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1002,6k1/p4ppp/1p2p3/2p5/BPr5/P4P2/5b1P/1R5K w - - 0 24,d4c4,a4b5,"['a4e8', 'a4d7', 'a4c6', 'a4b5', 'a4b3', 'a4c2', 'a4d1', 'h1g2', 'b1b3', 'b1b2', 'b1g1', 'b1f1', 'b1e1', 'b1d1', 'b1c1', 'b1a1', 'b4c5', 'b4b5', 'f3f4', 'h2h3', 'h2h4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1003,6k1/p4ppp/1p2p3/2p5/BPr5/P4P2/5bKP/1R6 b - - 1 24,h1g2,f2d4,"['g8h8', 'g8f8', 'c4h4', 'c4g4', 'c4f4', 'c4e4', 'c4d4', 'c4b4', 'c4c3', 'c4c2', 'c4c1', 'f2h4', 'f2d4', 'f2g3', 'f2e3', 'f2g1', 'f2e1', 'c5b4', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1004,6k1/p4ppp/1p2p3/2p5/BPr5/P3bP2/6KP/1R6 w - - 2 25,f2e3,b1d1,"['a4e8', 'a4d7', 'a4c6', 'a4b5', 'a4b3', 'a4c2', 'a4d1', 'g2h3', 'g2g3', 'g2h1', 'g2f1', 'b1b3', 'b1b2', 'b1h1', 'b1g1', 'b1f1', 'b1e1', 'b1d1', 'b1c1', 'b1a1', 'b4c5', 'b4b5', 'f3f4', 'h2h3', 'h2h4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1005,6k1/p4ppp/1p2p3/2p5/BPr5/P3bP2/6KP/3R4 b - - 3 25,b1d1,e3d4,"['g8h8', 'g8f8', 'c4h4', 'c4g4', 'c4f4', 'c4e4', 'c4d4', 'c4b4', 'c4c3', 'c4c2', 'c4c1', 'e3h6', 'e3g5', 'e3f4', 'e3d4', 'e3f2', 'e3d2', 'e3g1', 'e3c1', 'c5b4', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1006,6k1/p4ppp/1p2p3/2p5/BP1r4/P3bP2/6KP/3R4 w - - 4 26,c4d4,b4c5,"['a4e8', 'a4d7', 'a4c6', 'a4b5', 'a4b3', 'a4c2', 'g2h3', 'g2g3', 'g2h1', 'g2f1', 'd1d4', 'd1d3', 'd1d2', 'd1h1', 'd1g1', 'd1f1', 'd1e1', 'd1c1', 'd1b1', 'd1a1', 'b4c5', 'b4b5', 'f3f4', 'h2h3', 'h2h4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1007,6k1/p4ppp/1p2p3/2p5/BP1r4/P3bP2/6KP/2R5 b - - 5 26,d1c1,e3c1,"['g8h8', 'g8f8', 'd4d8', 'd4d7', 'd4d6', 'd4d5', 'd4h4', 'd4g4', 'd4f4', 'd4e4', 'd4c4', 'd4b4', 'd4d3', 'd4d2', 'd4d1', 'e3h6', 'e3g5', 'e3f4', 'e3f2', 'e3d2', 'e3g1', 'e3c1', 'c5b4', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'c5c4', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1008,6k1/p4ppp/1p2p3/2p5/BP6/P3bP2/3r2KP/2R5 w - - 6 27,d4d2,g2g3,"['g2h3', 'g2g3', 'g2h1', 'g2f1', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1009,6k1/p4ppp/1p2p3/2p5/BP6/P3bP1K/3r3P/2R5 b - - 7 27,g2h3,e3f4,"['g8h8', 'g8f8', 'e3h6', 'e3g5', 'e3f4', 'e3d4', 'e3f2', 'e3g1', 'd2d8', 'd2d7', 'd2d6', 'd2d5', 'd2d4', 'd2d3', 'd2h2', 'd2g2', 'd2f2', 'd2e2', 'd2c2', 'd2b2', 'd2a2', 'd2d1', 'c5b4', 'h7h6', 'g7g6', 'f7f6', 'a7a6', 'e6e5', 'b6b5', 'c5c4', 'h7h5', 'g7g5', 'f7f5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
1010,6k1/p4ppp/1p2p3/2p5/BP6/P3bP1K/7r/2R5 w - - 0 28,d2h2,h3h2,"['h3g4', 'h3g3', 'h3h2', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
